Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary
train_top10,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110213E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.019980496314549935,0.05808805738428285,7.755830362394616,16.382007516555163,25.79437591141357,1.1497280327950676,24.644647878618503,1.8424554222438265,0.0821234309139334,1.7603319913298932,24.644647878618493,1.7603319913298923,1283.4297292558347,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.811,0.001,2.79,0.0,97283.0,29927.0,12010.0,?
train_top10,1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.01339917885215322,0.036016068419738034,5.201159998063174,10.157260031363293,25.79437591141357,0.715606151004122,25.07876976040945,1.8424554222438265,0.051114725071722995,1.7913406971721035,25.07876976040944,1.7913406971721029,1306.0376777221782,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.731,0.001,2.71,0.0,97283.0,29927.0,12010.0,?
train_top10,1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8914728682170543,0.025819909801879974,0.11501423493621957,10.004024092979327,32.36084864455637,26.098052301744712,2.027556385144546,24.070495916600166,1.864146592981765,0.1448254560817533,1.7193211369000119,24.309566141551578,1.7363975815393984,1268.6395771905932,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.005494505494505495,0.9945054945054945,0.07142857142857142,0.9642857142857143,0.9285714285714286,0.9380952380952381,1.0,2.729,0.0,2.71,0.0,97283.0,29927.0,12010.0,?
train_top10,1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010418170604760487,0.020459564698147345,4.044021861367289,5.77001121681829,25.79437591141357,0.5395351870923116,25.25484072432126,1.8424554222438265,0.03853822764945083,1.8039171945943757,25.254840724321255,1.8039171945943753,1315.2069996234748,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.753,0.001,2.73,0.0,97283.0,29927.0,12010.0,?
train_top10,1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,0.017074613108844724,0.049733090616366916,6.522239015083751,13.73126705859233,24.886734125702663,0.8722018995379409,24.01453222616472,1.9143641635155895,0.06709245381061084,1.8472717097049787,24.01453222616471,1.8472717097049778,1261.6409945195924,1.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.708,0.001,2.69,0.01,97283.0,30364.0,11573.0,?
train_top10,2,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.009285851343297232,0.017872753660706165,3.4698021033672934,4.798505842869966,28.424723386850822,0.47887078202561134,27.94585260482521,2.0303373847750588,0.03420505585897224,1.9961323289160864,27.94585260482521,1.9961323289160864,1488.484577716441,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.624,0.001,2.61,0.0,97283.0,29927.0,12010.0,?
train_top10,2,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.01892468732604707,0.059220655382910097,7.345996928779823,16.701423068774464,25.794375911413567,1.107691888462388,24.68668402295118,1.8424554222438263,0.07912084917588487,1.7633345730679415,24.686684022951177,1.7633345730679413,1285.6188632862975,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.625,0.001,2.61,0.0,97283.0,29927.0,12010.0,?
train_top10,2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8906250000000001,0.034340136554113505,0.1504300648827463,13.3298127104692,42.424322048198164,25.794375911413567,3.72107236839601,22.07330354301756,1.8424554222438263,0.26579088345685786,1.5766645387869684,23.492306471562387,1.6780218908258848,1223.4187594358345,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.011904761904761904,0.9880952380952381,0.07142857142857142,0.9523809523809524,0.9285714285714286,0.9333333333333333,1.0,2.66,0.0,2.65,0.0,97283.0,29927.0,12010.0,?
train_top10,2,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010569199281561617,0.0342758413034549,4.102646671216155,9.666480773402137,25.794375911413567,0.5703748360381151,25.22400107537545,1.8424554222438263,0.04074105971700822,1.801714362526818,25.224001075375448,1.8017143625268177,1313.6009502089403,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.741,0.001,2.72,0.0,97283.0,29927.0,12010.0,?
train_top10,2,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,0.009593933614074167,0.01867784494567066,3.811617913808022,5.4304919084866,22.560063040596535,0.45993967958647386,22.100123361010063,1.735389464661272,0.03537997535280568,1.7000094893084663,22.100123361010056,1.7000094893084658,1138.2879473410153,1.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.772,0.0,2.75,0.0,97283.0,30364.0,11573.0,?
train_top10,3,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.03331457870225377,0.10500118104490286,12.931721862242684,29.61245761319248,25.794375911413564,2.3370471533331885,23.457328758080376,1.842455422243826,0.16693193952379917,1.675523482720027,23.6040824592059,1.6860058899432786,1229.239764721249,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.725,0.001,2.7,0.0,97283.0,29927.0,12010.0,?
train_top10,3,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.01027910693531941,0.018391582459719866,3.9826798088875948,5.174726560089878,26.098052301744705,0.5297611630215051,25.5682911387232,1.8641465929817647,0.03784008307296465,1.8263065099088,25.568291138723197,1.8263065099087998,1334.3284643929671,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.727,0.001,2.71,0.0,97283.0,29927.0,12010.0,?
train_top10,3,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02356748390067483,0.0677130270594529,9.148191532609454,19.09644371334756,25.79437591141356,1.3799102394453209,24.41446567196824,1.8424554222438256,0.0985650171032372,1.7438904051405886,24.414465671968237,1.7438904051405884,1271.442433327904,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.756,0.001,2.74,0.0,97283.0,29927.0,12010.0,?
train_top10,3,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.011262336676807969,0.03190243988454375,4.371701852365386,8.99713355066431,25.79437591141356,0.6015204980777081,25.192855413335852,1.8424554222438256,0.042965749862693435,1.7994896723811322,25.192855413335856,1.7994896723811327,1311.978964421363,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.709,0.0,2.69,0.01,97283.0,29927.0,12010.0,?
train_top10,3,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,0.005523919574982392,0.010013389308051287,2.1100521305207303,2.7646888831247467,24.886734125702652,0.26219839000944367,24.624535735693208,1.9143641635155886,0.02016910692380336,1.894195056591785,24.62453573569321,1.8941950565917856,1293.6884825644966,1.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.776,0.001,2.75,0.01,97283.0,30364.0,11573.0,?
train_top10,4,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.012215141397952014,0.041392305643528596,4.741552113807621,11.67346770944535,25.79437591141357,0.6695225653983854,25.124853346015186,1.8424554222438265,0.04782304038559896,1.7946323818582275,25.12485334601518,1.794632381858227,1308.4375920601074,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.684,0.001,2.67,0.0,97283.0,29927.0,12010.0,?
train_top10,4,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.009199390206577512,0.01552205332645268,3.4436220024621713,4.176235243561169,28.12104699651968,0.47295860970475223,27.64808838681493,2.00864621403712,0.03378275783605373,1.9748634562010665,27.648088386814923,1.9748634562010658,1469.473416073095,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.651,0.001,2.64,0.0,97283.0,29927.0,12010.0,?
train_top10,4,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.007641813109444348,0.01400157042203106,2.966323018453444,3.9487261620725507,25.794375911413567,0.3926056452331018,25.401770266180467,1.8424554222438263,0.028043260373792987,1.8144121618700333,25.40177026618046,1.8144121618700328,1322.8587113889184,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.645,0.001,2.64,0.0,97283.0,29927.0,12010.0,?
train_top10,4,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8914728682170543,0.028344199460154096,0.10218943357208182,10.98206990153572,28.752413079415167,26.098052301744712,1.9066696605995308,24.191382641145182,1.864146592981765,0.13619069004282364,1.7279559029389415,24.244913677125737,1.731779548366124,1265.26556900567,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.005494505494505495,0.9945054945054945,0.07142857142857142,0.9642857142857143,0.9285714285714286,0.9380952380952381,1.0,2.65,0.001,2.64,0.0,97283.0,29927.0,12010.0,?
train_top10,4,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,0.013000071199761033,0.03278341006057164,5.1648579465984445,9.531615857417108,22.560063040596532,0.6462572126818638,21.91380582791467,1.7353894646612718,0.049712093283220286,1.6856773713780515,21.913805827914672,1.6856773713780517,1128.6914849667396,1.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.704,0.0,2.68,0.0,97283.0,30364.0,11573.0,?
train_top10,5,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.014867253289747149,0.035971236219024386,5.771022533912941,10.144616443642397,25.794375911413564,0.7913548610468588,25.003021050366705,1.842455422243826,0.05652534721763277,1.7859300750261933,25.003021050366705,1.7859300750261933,1302.0928801782875,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.766,0.001,2.74,0.0,97283.0,29927.0,12010.0,?
train_top10,5,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8914728682170543,0.023189892228807928,0.10035544839930266,9.001621752402336,28.302267006943687,25.794375911413564,1.6622357402837191,24.132140171129844,1.842455422243826,0.11873112430597994,1.723724297937846,24.20217730286432,1.7287269502045943,1260.387002330264,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.005494505494505495,0.9945054945054945,0.07142857142857142,0.9642857142857143,0.9285714285714286,0.9380952380952381,1.0,2.698,0.001,2.67,0.01,97283.0,29927.0,12010.0,?
train_top10,5,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110214E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02377852540506403,0.07166274584982985,9.230111525071065,20.21034432951349,25.794375911413564,1.4378389946288395,24.356536916784723,1.842455422243826,0.10270278533063139,1.7397526369131946,24.356536916784723,1.7397526369131946,1268.4256530944233,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.762,0.001,2.74,0.0,97283.0,29927.0,12010.0,?
train_top10,5,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110215E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.007734814424956641,0.015043607770081208,2.996883817787628,4.232727491389526,26.09805230174471,0.39846447102786486,25.699587830716844,1.8641465929817649,0.028461747930561776,1.835684845051203,25.699587830716837,1.8356848450512027,1341.1804245985682,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.74,0.001,2.73,0.0,97283.0,29927.0,12010.0,?
train_top10,5,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110215E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,0.00848713954094296,0.016990590538199395,3.241956481680042,4.691088634785735,24.88673412570265,0.40642586336067027,24.48030826234198,1.9143641635155884,0.03126352795082079,1.8831006355647675,24.480308262341985,1.8831006355647681,1286.1112667685695,1.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.677,0.001,2.67,0.0,97283.0,30364.0,11573.0,?
train_top10,6,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110215E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.011804631714859,0.03530744358396165,4.582204547357469,9.95741348959811,25.794375911413567,0.6343806137590802,25.159995297654486,1.8424554222438263,0.04531290098279144,1.7971425212610348,25.159995297654483,1.7971425212610346,1310.2676943078689,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.683,0.0,2.67,0.0,97283.0,29927.0,12010.0,?
train_top10,6,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110215E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.018273025696372753,0.06200982023998322,7.093041397852641,17.488023993491332,25.794375911413567,1.0616505708878285,24.73272534052574,1.8424554222438263,0.0758321836348449,1.7666232386089813,24.732725340525732,1.7666232386089809,1288.0165764141266,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.72,0.001,2.7,0.01,97283.0,29927.0,12010.0,?
train_top10,6,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110215E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.015893132163184102,0.04568488065954651,5.938714865246727,12.265550733662915,28.42472338685082,0.8844937212112586,27.54022966563956,2.0303373847750583,0.06317812294366133,1.9671592618313973,27.54022966563956,1.9671592618313973,1466.8798158978088,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.686,0.001,2.67,0.0,97283.0,29927.0,12010.0,?
train_top10,6,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110215E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.008157446466172275,0.02329609144450568,3.1664764471278706,6.5699691526181025,25.794375911413567,0.428548169409815,25.365827742003752,1.8424554222438263,0.0306105835292725,1.8118448387145538,25.36582774200375,1.8118448387145534,1320.9869173872312,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.713,0.001,2.7,0.0,97283.0,29927.0,12010.0,?
train_top10,6,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01409110215E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,0.012683297536616742,0.02218899367414036,5.039005484237013,6.4513411989111535,22.560063040596532,0.6088667163762166,21.951196324220316,1.7353894646612718,0.04683590125970897,1.6885535634015627,21.95119632422032,1.688553563401563,1130.617318166608,1.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.739,0.0,2.72,0.0,97283.0,30364.0,11573.0,?
