Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureNumAttributesSelected,measureSelectionTime,measureTime,measureTreeSize,measureNumLeaves,measureNumRules
train_top30,3,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8793103448275863,0.03438476600719949,0.17149348595971176,13.347136527748418,48.364632982069736,25.79437591141357,7.401715273110287,18.392660638303283,1.8424554222438265,0.5286939480793061,1.3137614741645203,21.989602475062345,1.5706858910758819,1145.1618091690398,1.0,8.0,0.16666666666666666,1.0,0.8333333333333334,5.0,0.0,0.0,0.8888888888888888,1.0,0.9411764705882353,0.9791666666666666,0.9285714285714286,0.09523809523809523,0.9047619047619049,0.07142857142857142,0.9365079365079365,0.9285714285714286,0.9187675070028012,0.988095238095238,0.158,0.002,0.16,0.0,1278835.0,83040.0,32323.0,?,27.0,154.0,158.0,?,?,?
train_top30,3,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,7.00175904180659E-7,2.330095738438732E-6,2.616315656191075E-4,6.255878768097392E-4,28.424723386850825,3.535504775718248E-5,28.42468803180307,2.0303373847750588,2.525360554084463E-6,2.0303348594145048,28.424688031803065,2.0303348594145048,1513.9888684031293,1.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.126,0.002,0.12,0.0,1290546.0,83040.0,32323.0,?,29.0,123.0,126.0,?,?,?
train_top30,3,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8782608695652174,0.03109661678438048,0.16927195127272834,12.070775461589466,47.738115250555836,25.794375911413567,8.956077945761395,16.838297965652174,1.8424554222438263,0.6397198532686711,1.2027355689751553,22.382800334266815,1.5987714524476295,1165.638540038487,1.0,8.0,0.16666666666666666,1.0,0.8333333333333334,5.0,0.0,0.0,0.8888888888888888,1.0,0.9411764705882353,1.0,0.9285714285714286,0.09523809523809523,0.9047619047619049,0.07142857142857142,0.865079365079365,0.9285714285714286,0.8949579831932774,1.0,0.166,0.001,0.16,0.0,1278865.0,83040.0,32323.0,?,27.0,162.0,164.0,?,?,?
train_top30,3,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8852459016393444,0.028561200297550233,0.16827476054612558,11.08660270330046,47.45688728883257,25.794375911413567,11.285343715710198,14.50903219570337,1.8424554222438263,0.8060959796935856,1.0363594425502407,22.320961308056226,1.5943543791468733,1162.4181229703352,1.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.011904761904761904,0.9880952380952381,0.07142857142857142,0.9523809523809524,0.9285714285714286,0.9238095238095239,1.0,0.138,0.002,0.14,0.0,1284463.0,83040.0,32323.0,?,28.0,134.0,138.0,?,?,?
train_top30,3,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,56.0,13.0,11.0,2.0,0.0,84.61538461538461,15.384615384615385,0.0,0.6976744186046512,0.05863365848587862,0.23562271555938097,23.294835260171208,68.50615014862538,22.560063040596535,17.609579341304602,4.950483699291933,1.735389464661272,1.3545830262542002,0.3808064384070718,16.72092583839254,1.2862250644917337,861.2272447222803,1.0,8.0,0.4,2.0,0.6,3.0,0.0,0.0,0.8,1.0,0.888888888888889,1.0,0.8461538461538461,0.24615384615384617,0.7538461538461539,0.15384615384615385,0.7230769230769231,0.8461538461538461,0.7777777777777778,1.0,0.146,0.001,0.14,0.0,1285761.0,84277.0,31086.0,?,28.0,143.0,145.0,?,?,?
train_top30,4,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,5.483475475399645E-4,0.002161513626712323,0.21245938188817812,0.6081718089588918,26.098052301744712,0.027829143260816362,26.070223158483895,1.864146592981765,0.0019877959472011687,1.8621587970345639,26.070223158483888,1.8621587970345634,1360.5227132586106,1.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.129,0.001,0.13,0.0,1284578.0,83040.0,32323.0,?,28.0,126.0,129.0,?,?,?
train_top30,4,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,12.0,2.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7565217391304346,0.05723553674168269,0.23846634533546374,22.217121470893467,67.25233443231004,25.79437591141357,108.09890994740717,-82.3045340359936,1.8424554222438265,7.721350710529083,-5.878895288285257,19.03725319097677,1.3598037993554837,991.411069413897,1.0,8.0,0.16666666666666666,1.0,0.8333333333333334,5.0,0.0,0.0,0.8888888888888888,1.0,0.9411764705882353,0.9375,0.8571428571428571,0.10714285714285714,0.8928571428571429,0.14285714285714285,0.8174603174603174,0.8571428571428571,0.8187675070028011,0.9587912087912088,0.126,0.002,0.13,0.0,1278845.0,83040.0,32323.0,?,27.0,123.0,125.0,?,?,?
train_top30,4,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,7.298557488936042E-4,0.004295280075749026,0.27320803434519947,1.1556525194214518,28.12104699651968,0.03732741451714713,28.083719582002534,2.00864621403712,0.002666243894081938,2.0059799701430383,28.08371958200253,2.005979970143038,1492.6268598694342,1.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.157,0.001,0.15,0.01,1284648.0,83040.0,32323.0,?,28.0,154.0,157.0,?,?,?
train_top30,4,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,2.3520250327540134E-4,0.001377597036661096,0.09129856873906522,0.38851023817285496,25.79437591141357,0.01192456728093445,25.782451344132635,1.8424554222438265,8.517548057810321E-4,1.8416036674380454,25.78245134413263,1.8416036674380452,1342.6836005581752,1.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.127,0.001,0.12,0.0,1284628.0,83040.0,32323.0,?,28.0,123.0,125.0,?,?,?
train_top30,4,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,7.296649364928533E-4,0.004070129567351213,0.28989193118177986,1.183370230681567,22.560063040596535,0.03460670870176023,22.525456331894777,1.735389464661272,0.002662054515520018,1.7327274101457522,22.525456331894777,1.7327274101457522,1160.1951279687482,1.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.127,0.001,0.12,0.0,1285886.0,84277.0,31086.0,?,28.0,124.0,127.0,?,?,?
train_top30,5,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8782608695652174,0.02629957148776236,0.13305870951944482,10.189870871642244,37.43791159404358,26.098052301744712,2.373422945865559,23.724629355879152,1.864146592981765,0.16953021041896849,1.6946163825627967,23.724629355879152,1.6946163825627967,1238.1135714141967,1.0,8.0,0.16666666666666666,1.0,0.8333333333333334,5.0,0.0,0.0,0.8888888888888888,1.0,0.9411764705882353,1.0,0.9285714285714286,0.09523809523809523,0.9047619047619049,0.07142857142857142,0.865079365079365,0.9285714285714286,0.8949579831932774,1.0,0.138,0.001,0.13,0.0,1284593.0,83040.0,32323.0,?,28.0,134.0,137.0,?,?,?
train_top30,5,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,12.0,2.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7565217391304346,0.06501501042806575,0.23368228025766005,25.236880203130884,65.90313128120802,25.79437591141357,49.76597906541192,-23.97160315399835,1.8424554222438265,3.554712790386566,-1.712257368142739,18.911779317895455,1.3508413798496754,984.876713567119,1.0,8.0,0.16666666666666666,1.0,0.8333333333333334,5.0,0.0,0.0,0.8888888888888888,1.0,0.9411764705882353,0.9791666666666666,0.8571428571428571,0.10714285714285714,0.8928571428571429,0.14285714285714285,0.8174603174603174,0.8571428571428571,0.8187675070028011,0.9821428571428571,0.168,0.002,0.17,0.0,1278865.0,83040.0,32323.0,?,27.0,163.0,167.0,?,?,?
train_top30,5,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,11.0,3.0,0.0,78.57142857142857,21.428571428571427,0.0,0.6146788990825688,0.08204500281521643,0.2647934145339089,31.847413292413037,74.67710063932203,25.79437591141357,50.202536058986276,-24.408160147572705,1.8424554222438265,3.585895432784734,-1.7434400105409076,15.922825860738811,1.1373447043384866,829.2197228415579,1.0,8.0,0.3333333333333333,2.0,0.6666666666666666,4.0,0.0,0.0,0.8,1.0,0.888888888888889,1.0,0.7857142857142857,0.20238095238095236,0.7976190476190476,0.21428571428571427,0.6238095238095239,0.7857142857142857,0.6936507936507937,1.0,0.198,0.002,0.19,0.0,1279070.0,83040.0,32323.0,?,27.0,194.0,198.0,?,?,?
train_top30,5,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,1.6048727186678404E-6,9.126842491464503E-6,6.22963532200086E-4,0.002573954252049782,25.79437591141357,8.103910745881243E-5,25.79429487230611,1.8424554222438265,5.7885076756294595E-6,1.8424496337361507,25.79429487230611,1.8424496337361507,1343.3003809736222,1.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.199,0.002,0.2,0.0,1284683.0,83040.0,32323.0,?,28.0,194.0,198.0,?,?,?
train_top30,5,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,7.99513173589685E-6,3.583870966473642E-5,0.0030540170840877654,0.00989503944643043,24.886734125702652,3.749025645989696E-4,24.886359223138054,1.9143641635155886,2.8838658815305354E-5,1.9143353248567734,24.886359223138058,1.9143353248567736,1307.4437888089626,1.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.127,0.002,0.12,0.0,1291599.0,84277.0,31086.0,?,29.0,124.0,127.0,?,?,?
train_top30,6,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0392333470575389E-4,4.573077737823892E-4,0.04033992659557915,0.1289700452180942,25.79437591141356,0.00525282688220395,25.789123084531358,1.8424554222438256,3.75201920157425E-4,1.8420802203236684,25.789123084531358,1.8420802203236684,1343.0310475988379,1.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.125,0.001,0.13,0.0,1278970.0,83040.0,32323.0,?,27.0,122.0,125.0,?,?,?
train_top30,6,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.PrincipalComponents -R 0.95 -A 5\" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1\" -W weka.classifiers.bayes.NaiveBayesSimple',-5951805453487947577,2.0140911014000002E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,3.6875075287905497E-7,1.48508663104099E-6,1.4287390794206922E-4,4.178497011071912E-4,26.098052301744705,1.8619876802894713E-5,26.098033681867904,1.8641465929817647,1.3299912002067652E-6,1.8641452629905646,26.098033681867904,1.8641452629905646,1361.9740567512058,1.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.126,0.001,0.13,0.0,1284548.0,83040.0,32323.0,?,28.0,122.0,125.0,?,?,?
